sample	gene	chrom	start	end	compartment	nearest_te_bp	nearest_te_family
Cx_pipiens	gene-LOC6052143	OZ004312.1	51787398	51788688	core	0	Unknown
Cx_pipiens	gene-LOC6052148	OZ004312.1	51788746	51790027	core	0	Unknown
Cx_pipiens	gene-LOC6052147	OZ004312.1	51792989	51794135	core	0	Unknown
Cx_pipiens	gene-LOC6045048	OZ004312.1	51841906	51842883	core	0	Unknown
Cx_pipiens	gene-LOC119768603	OZ004312.1	51923894	51929058	shell	0	LTR/Pao
Cx_pipiens	gene-LOC6045041	OZ004312.1	52092806	52094148	core	0	Simple_repeat
Cx_pipiens	gene-LOC6045050	OZ004312.1	52348155	52374587	core	0	Unknown
Cx_pipiens	gene-LOC119769346	OZ004312.1	52408000	52410152	shell	0	RC/Helitron
Cx_pipiens	gene-LOC6037546	OZ004312.1	52647123	52648842	shell	104	Simple_repeat
Cx_pipiens	gene-LOC6037545	OZ004312.1	52654878	52663350	shell	0	Unknown
Cx_pipiens	gene-LOC119766405	OZ004312.1	52671370	52672838	shell	180	Unknown
Cx_pipiens	gene-LOC6037543	OZ004312.1	52675073	52718935	shell	0	Unknown
Cx_pipiens	gene-LOC6037542	OZ004312.1	52733066	52743191	shell	0	Unknown
Cx_pipiens	gene-LOC119768024	OZ004312.1	52762491	52764024	shell	0	Unknown
Cx_pipiens	gene-LOC6037541	OZ004312.1	52764942	52767053	core	66	Unknown
Cx_pipiens	gene-LOC6037539	OZ004312.1	52768476	52828463	core	0	Simple_repeat
Cx_pipiens	gene-LOC6037540	OZ004312.1	52816652	52817816	shell	130	Simple_repeat
Cx_pipiens	gene-LOC6037538	OZ004312.1	52839112	52848570	core	0	Unknown
Cx_pipiens	gene-LOC6037537	OZ004312.1	52852126	52859180	core	0	Unknown
Cx_pipiens	gene-LOC6037536	OZ004312.1	52859336	52863847	core	0	Unknown
Cx_pipiens	gene-LOC6037534	OZ004312.1	52868815	52872119	core	3	LTR/Unknown
Cx_pipiens	gene-LOC119765015	OZ004312.1	52874130	52876103	shell	1	LTR/Gypsy
Cx_pipiens	gene-LOC119766937	OZ004312.1	52876097	52876879	core	175	LINE/I-Jockey
Cx_pipiens	gene-LOC119766938	OZ004312.1	52883491	52884033	core	0	Unknown
Cx_pipiens	gene-LOC6037532	OZ004312.1	52895117	52895774	core	670	Unknown
Cx_pipiens	gene-LOC6037531	OZ004312.1	52899485	52901526	core	6	LTR/Unknown
Cx_pipiens	gene-LOC119766436	OZ004312.1	53177642	53184197	core	0	LTR/Pao
Cx_pipiens	gene-LOC6037528	OZ004312.1	53202890	53445604	cloud	0	Simple_repeat
Cx_pipiens	gene-LOC6037548	OZ004312.1	53495309	53515729	core	0	Unknown
Cx_pipiens	gene-LOC6037523	OZ004312.1	53500532	53503576	core	0	Unknown
Cx_pipiens	gene-LOC6037525	OZ004312.1	53503708	53506711	core	0	Unknown
Cx_pipiens	gene-LOC6053717	OZ004312.1	53574374	53595562	shell	0	Unknown
Cx_pipiens	gene-LOC6052371	OZ004312.1	53717624	53718303	core	801	Simple_repeat
Cx_pipiens	gene-LOC6048005	OZ004312.1	53797920	53799453	core	89	Unknown
Cx_pipiens	gene-LOC6047999	OZ004312.1	54020671	54022318	core	155	Unknown
Cx_pipiens	gene-LOC6048000	OZ004312.1	54026982	54028729	shell	112	Unknown
Cx_pipiens	gene-LOC119766305	OZ004312.1	54031834	54037143	shell	0	LTR/Pao
Cx_pipiens	gene-LOC119766396	OZ004312.1	54132983	54144882	core	0	Unknown
Cx_pipiens	gene-LOC6041382	OZ004312.1	54212538	54218492	core	0	Unknown
Cx_pipiens	gene-LOC6041381	OZ004312.1	54218908	54253873	core	0	Unknown
Cx_pipiens	gene-LOC6041379	OZ004312.1	54260633	54262561	core	0	Unknown
Cx_pipiens	gene-LOC6041378	OZ004312.1	54264619	54266959	core	0	Simple_repeat
Cx_pipiens	gene-LOC6041376	OZ004312.1	54283784	54303191	core	0	Unknown
Cx_pipiens	gene-LOC6041375	OZ004312.1	54303366	54395367	cloud	0	Simple_repeat
Cx_pipiens	gene-LOC6041374	OZ004312.1	54399626	54411436	cloud	0	Simple_repeat
Cx_pipiens	gene-LOC6041373	OZ004312.1	54417277	54418004	core	178	Unknown
Cx_pipiens	gene-LOC6041372	OZ004312.1	54502854	54555398	core	0	Unknown
Cx_pipiens	gene-LOC6032114	OZ004312.1	54787539	54787714	shell	0	Unknown
Cx_pipiens	gene-LOC6031316	OZ004312.1	54859502	54890114	core	0	Simple_repeat
Cx_pipiens	gene-LOC6031319	OZ004312.1	54869169	54873533	core	0	Unknown
Cx_pipiens	gene-LOC6031318	OZ004312.1	54896162	54925858	core	0	Low_complexity
Cx_pipiens	gene-LOC6031321	OZ004312.1	54928517	54943888	core	0	Simple_repeat
Cx_pipiens	gene-LOC6031322	OZ004312.1	54948020	54949981	core	42	Unknown
Cx_pipiens	gene-LOC6031323	OZ004312.1	54953636	54955516	shell	366	Unknown
Cx_pipiens	gene-LOC6031324	OZ004312.1	54984571	54986442	core	93	Unknown
Cx_pipiens	gene-LOC6031325	OZ004312.1	54988998	54989715	core	139	Unknown
Cx_pipiens	gene-LOC6051866	OZ004312.1	54990744	54992786	core	0	Unknown
Cx_pipiens	gene-LOC6031329	OZ004312.1	55007030	55023339	core	0	Simple_repeat
Cx_pipiens	gene-LOC119768929	OZ004312.1	55041172	55046442	core	0	LTR/Pao
Cx_pipiens	gene-LOC6031331	OZ004312.1	55048966	55050971	core	393	Unknown
Cx_pipiens	gene-LOC6031332	OZ004312.1	55054739	55059249	core	0	Unknown
Cx_pipiens	gene-LOC6031333	OZ004312.1	55056143	55200430	core	0	Simple_repeat
Cx_pipiens	gene-LOC6031335	OZ004312.1	55175825	55176175	cloud	0	Unknown
Cx_pipiens	gene-LOC6031336	OZ004312.1	55205502	55297935	core	0	Unknown
Cx_pipiens	gene-LOC6031339	OZ004312.1	55313880	55333769	core	0	Unknown
Cx_pipiens	gene-LOC6031340	OZ004312.1	55342616	55368678	core	0	Unknown
Cx_pipiens	gene-LOC6031341	OZ004312.1	55375939	55376775	core	145	Simple_repeat
Cx_pipiens	gene-LOC6031342	OZ004312.1	55382717	55392848	core	0	Low_complexity
Cx_pipiens	gene-LOC6049613	OZ004312.1	55396351	55398166	core	100	Unknown
Cx_pipiens	gene-LOC6049612	OZ004312.1	55398959	55401586	core	0	Unknown
Cx_pipiens	gene-LOC6031344	OZ004312.1	55403667	55492321	core	0	Simple_repeat
Cx_pipiens	gene-LOC6031345	OZ004312.1	55443765	55444935	core	455	Unknown
Cx_pipiens	gene-LOC6031346	OZ004312.1	55445982	55446840	core	105	Unknown
Cx_pipiens	gene-LOC6031349	OZ004312.1	55469373	55470393	core	429	Unknown
Cx_pipiens	gene-LOC6031351	OZ004312.1	55497318	55500427	core	86	Unknown
Cx_pipiens	gene-LOC6031352	OZ004312.1	55503485	55504343	core	0	Unknown
Cx_pipiens	gene-LOC6031353	OZ004312.1	55504455	55505353	core	429	Unknown
Cx_pipiens	gene-LOC6031354	OZ004312.1	55510416	55511348	shell	37	Unknown
Cx_pipiens	gene-LOC6031355	OZ004312.1	55511860	55574009	core	0	Unknown
Cx_pipiens	gene-LOC6031357	OZ004312.1	55596822	55597413	core	621	Unknown
Cx_pipiens	gene-LOC6031360	OZ004312.1	55606211	55646735	core	0	Unknown
Cx_pipiens	gene-LOC119766877	OZ004312.1	55610014	55610802	core	520	Unknown
Cx_pipiens	gene-LOC6031358	OZ004312.1	55612665	55613612	core	0	Unknown
Cx_pipiens	gene-LOC6031361	OZ004312.1	55650730	55651912	core	0	Simple_repeat
Cx_pipiens	gene-LOC6031362	OZ004312.1	55653096	55655767	core	122	Unknown
Cx_pipiens	gene-LOC6031363	OZ004312.1	55663598	55679041	core	0	Simple_repeat
Cx_pipiens	gene-LOC6031364	OZ004312.1	55695047	55779378	core	0	Simple_repeat
Cx_pipiens	gene-LOC6031366	OZ004312.1	55777225	55778923	shell	0	Simple_repeat
Cx_pipiens	gene-LOC6039327	OZ004312.1	55794858	55795561	core	893	Unknown
Cx_pipiens	gene-LOC6031368	OZ004312.1	55801488	55803690	core	206	Unknown
Cx_pipiens	gene-LOC6031370	OZ004312.1	55807216	55812358	core	0	Unknown
Cx_pipiens	gene-LOC6031371	OZ004312.1	55812249	55812868	core	294	Unknown
Cx_pipiens	gene-LOC6031372	OZ004312.1	55816975	55821368	core	0	Simple_repeat
Cx_pipiens	gene-LOC6031373	OZ004312.1	55830234	55839328	core	0	Low_complexity
Cx_pipiens	gene-LOC6031374	OZ004312.1	55847821	55930685	core	0	Simple_repeat
Cx_pipiens	gene-LOC6031378	OZ004312.1	55936578	55992064	core	0	Low_complexity
Cx_pipiens	gene-LOC119766393	OZ004312.1	56004255	56007945	core	0	Simple_repeat
Cx_pipiens	gene-LOC119767423	OZ004312.1	56018870	56019825	shell	75	Unknown
Cx_pipiens	gene-LOC6031380	OZ004312.1	56024450	56150100	core	0	Unknown
Cx_pipiens	gene-LOC6031385	OZ004312.1	56185376	56196004	shell	0	Unknown
Cx_pipiens	gene-LOC6036354	OZ004312.1	56212618	56216415	core	0	Unknown
Cx_pipiens	gene-LOC6036353	OZ004312.1	56225377	56227211	core	106	Unknown
Cx_pipiens	gene-LOC6036356	OZ004312.1	56257909	56311856	core	0	Low_complexity
Cx_pipiens	gene-LOC119766706	OZ004312.1	56380396	56381499	core	0	Unknown
Cx_pipiens	gene-LOC6036358	OZ004312.1	56395051	56396819	core	31	Unknown
Cx_pipiens	gene-LOC6036359	OZ004312.1	56420376	56427127	core	0	Unknown
Cx_pipiens	gene-LOC6036361	OZ004312.1	56434795	56455473	core	0	Unknown
Cx_pipiens	gene-LOC6036362	OZ004312.1	56464058	56467548	core	0	Simple_repeat
Cx_pipiens	gene-LOC6036364	OZ004312.1	56474536	56482692	core	0	Simple_repeat
Cx_pipiens	gene-LOC6036365	OZ004312.1	56490857	56537194	core	0	Unknown
Cx_pipiens	gene-LOC6036366	OZ004312.1	56569118	56569874	core	0	Unknown
Cx_pipiens	gene-LOC6036367	OZ004312.1	56572174	56572964	core	361	Unknown
Cx_pipiens	gene-LOC6036368	OZ004312.1	56577849	56578671	core	0	LTR/Gypsy
Cx_pipiens	gene-LOC6036369	OZ004312.1	56581732	56610498	shell	0	Unknown
Cx_pipiens	gene-LOC6036370	OZ004312.1	56669758	56670965	shell	60	Simple_repeat
Cx_pipiens	gene-LOC6036372	OZ004312.1	56678703	56835375	core	0	Unknown
Cx_pipiens	gene-LOC6036374	OZ004312.1	56873634	56889619	core	0	Unknown
Cx_pipiens	gene-LOC6036379	OZ004312.1	56940917	56983814	core	0	Unknown
Cx_pipiens	gene-LOC6036383	OZ004312.1	57064779	57066694	core	46	Unknown
Cx_pipiens	gene-LOC6036386	OZ004312.1	57087249	57088724	core	0	Simple_repeat
Cx_pipiens	gene-LOC6036387	OZ004312.1	57093168	57111619	core	0	Simple_repeat
Cx_pipiens	gene-LOC119765365	OZ004312.1	57116417	57123532	core	0	Unknown
Cx_pipiens	gene-LOC6036388	OZ004312.1	57126763	57128867	shell	0	Simple_repeat
Cx_pipiens	gene-LOC6036390	OZ004312.1	57141771	57171473	shell	0	Unknown
Cx_pipiens	gene-LOC6051402	OZ004312.1	58415659	58416166	core	97	Unknown
Cx_pipiens	gene-LOC6051397	OZ004312.1	58422829	58423298	core	0	Unknown
Cx_pipiens	gene-LOC6051399	OZ004312.1	58442565	58491350	core	0	Simple_repeat
Cx_pipiens	gene-LOC6051404	OZ004312.1	58516828	58517642	core	18	Unknown
Cx_pipiens	gene-LOC6043899	OZ004312.1	58571749	58609624	core	0	Simple_repeat
Cx_pipiens	gene-LOC6043897	OZ004312.1	58609981	58673737	shell	0	Simple_repeat
Cx_pipiens	gene-LOC6043898	OZ004312.1	58706830	58757681	core	0	Simple_repeat
Cx_pipiens	gene-LOC6043901	OZ004312.1	58855537	58919980	core	0	LINE/I
Cx_pipiens	gene-LOC119766197	OZ004312.1	58983553	58984251	core	17	Unknown
Cx_pipiens	gene-LOC6043905	OZ004312.1	59032578	59046752	core	0	Simple_repeat
Cx_pipiens	gene-LOC6043906	OZ004312.1	59046803	59049199	core	0	Unknown
Cx_pipiens	gene-LOC6043907	OZ004312.1	59058366	59059617	core	0	Low_complexity
Cx_pipiens	gene-LOC119766390	OZ004312.1	59059681	59060077	core	779	Low_complexity
Cx_pipiens	gene-LOC6043909	OZ004312.1	59065599	59066253	core	468	Unknown
Cx_pipiens	gene-LOC119766704	OZ004312.1	59069726	59070574	core	0	LINE/R1-LOA
Cx_pipiens	gene-LOC119766725	OZ004312.1	59076075	59076583	shell	59	Unknown
Cx_pipiens	gene-LOC6043910	OZ004312.1	59076518	59078714	core	376	Unknown
Cx_pipiens	gene-LOC6043911	OZ004312.1	59083902	59084867	core	456	Unknown
Cx_pipiens	gene-LOC6043912	OZ004312.1	59084828	59085699	core	140	Unknown
Cx_pipiens	gene-LOC6043913	OZ004312.1	59087479	59089221	core	108	Unknown
Cx_pipiens	gene-LOC6043914	OZ004312.1	59089750	59092104	core	119	Unknown
Cx_pipiens	gene-LOC6043915	OZ004312.1	59094803	59099257	core	0	LINE/I-Jockey
Cx_pipiens	gene-LOC6050870	OZ004312.1	59098582	59111264	core	0	Simple_repeat
Cx_pipiens	gene-LOC6050869	OZ004312.1	59115114	59117630	core	148	Unknown
Cx_pipiens	gene-LOC6050868	OZ004312.1	59124657	59199270	core	0	Unknown
Cx_pipiens	gene-LOC6034422	OZ004312.1	59178750	59180083	core	0	Unknown
Cx_pipiens	gene-LOC6050867	OZ004312.1	59199620	59209701	core	153	Simple_repeat
Cx_pipiens	gene-LOC6050866	OZ004312.1	59210118	59211075	core	148	Unknown
Cx_pipiens	gene-LOC6050865	OZ004312.1	59211457	59213400	core	38	Unknown
Cx_pipiens	gene-LOC6050864	OZ004312.1	59215185	59217275	core	547	Unknown
Cx_pipiens	gene-LOC119766990	OZ004312.1	59217211	59219218	core	218	Unknown
Cx_pipiens	gene-LOC6050863	OZ004312.1	59219686	59221508	shell	92	Unknown
Cx_pipiens	gene-LOC6050862	OZ004312.1	59221898	59223765	core	131	Unknown
Cx_pipiens	gene-LOC6050858	OZ004312.1	59223917	59229952	core	0	Unknown
Cx_pipiens	gene-LOC6050859	OZ004312.1	59226171	59227942	core	69	Unknown
Cx_pipiens	gene-LOC6050857	OZ004312.1	59233201	59241837	core	0	Unknown
Cx_pipiens	gene-LOC6050856	OZ004312.1	59241743	59243502	core	0	Simple_repeat
Cx_pipiens	gene-LOC6050855	OZ004312.1	59249414	59250363	core	96	Unknown
Cx_pipiens	gene-LOC6050854	OZ004312.1	59250466	59252221	core	0	Low_complexity
Cx_pipiens	gene-LOC6050860	OZ004312.1	59256123	59257695	core	114	Unknown
Cx_pipiens	gene-LOC6041960	OZ004312.1	59453150	59584152	core	0	Low_complexity
Cx_pipiens	gene-LOC6051146	OZ004312.1	59607815	60222851	core	0	Simple_repeat
Cx_pipiens	gene-LOC6041962	OZ004312.1	59616960	59635381	core	0	Low_complexity
Cx_pipiens	gene-LOC6046508	OZ004312.1	60028001	60029954	core	239	Unknown
Cx_pipiens	gene-LOC6046507	OZ004312.1	60067288	60069310	core	551	Unknown
Cx_pipiens	gene-LOC6046512	OZ004312.1	60069577	60085966	core	0	Unknown
Cx_pipiens	gene-LOC6051148	OZ004312.1	60211421	60234733	shell	0	Simple_repeat
Cx_pipiens	gene-LOC6054263	OZ004312.1	60246261	60275836	core	0	LTR/Unknown
Cx_pipiens	gene-LOC119767592	OZ004312.1	60298227	60300004	core	0	Simple_repeat
Cx_pipiens	gene-LOC6032662	OZ004312.1	60318674	60320536	shell	0	Unknown
Cx_pipiens	gene-LOC119766890	OZ004312.1	60333467	60349289	core	0	Simple_repeat
Cx_pipiens	gene-LOC119766388	OZ004312.1	60351957	60352567	core	245	Unknown
Cx_pipiens	gene-LOC6054123	OZ004312.1	60361451	60366224	core	0	Unknown
Cx_pipiens	gene-LOC6038082	OZ004312.1	60376294	60395486	cloud	0	Unknown
Cx_pipiens	gene-LOC6038081	OZ004312.1	60417253	60432601	shell	0	Unknown
Cx_pipiens	gene-LOC6038080	OZ004312.1	60451580	60457120	core	0	Unknown
Cx_pipiens	gene-LOC6038075	OZ004312.1	60481024	60926509	core	0	Unknown
Cx_pipiens	gene-LOC6038074	OZ004312.1	60658171	60713025	core	0	Simple_repeat
Cx_pipiens	gene-LOC6038069	OZ004312.1	60814940	60816673	core	24	Unknown
Cx_pipiens	gene-LOC6038068	OZ004312.1	60817544	60819411	core	675	Simple_repeat
Cx_pipiens	gene-LOC6038067	OZ004312.1	60906843	60907677	core	351	Unknown
Cx_pipiens	gene-LOC6038066	OZ004312.1	60946657	60968933	core	0	DNA/Sola-2
Cx_pipiens	gene-LOC6038065	OZ004312.1	61018839	61169698	cloud	0	Low_complexity
Cx_pipiens	gene-LOC119766720	OZ004312.1	61059006	61060016	core	0	Unknown
Cx_pipiens	gene-LOC6038084	OZ004312.1	61179128	61226170	core	0	Simple_repeat
Cx_pipiens	gene-LOC119766642	OZ004312.1	61322392	61335393	core	0	Unknown
Cx_pipiens	gene-LOC6043294	OZ004312.1	61572382	61575379	shell	0	Unknown
Cx_pipiens	gene-LOC6043295	OZ004312.1	61575367	61581944	core	0	Unknown
Cx_pipiens	gene-LOC119765007	OZ004312.1	61576683	61577052	core	736	Unknown
Cx_pipiens	gene-LOC6043299	OZ004312.1	61582016	61590966	shell	0	LTR/Copia
Cx_pipiens	gene-LOC6043297	OZ004312.1	61590954	61592552	core	311	Unknown
Cx_pipiens	gene-LOC119767808	OZ004312.1	61620989	61625756	shell	0	LINE/RTE-BovB
Cx_pipiens	gene-LOC6043301	OZ004312.1	61633117	61634036	shell	0	Unknown
Cx_pipiens	gene-LOC6043302	OZ004312.1	61636998	61638748	core	71	Unknown
Cx_pipiens	gene-LOC6043303	OZ004312.1	61642581	61675734	core	0	Low_complexity
Cx_pipiens	gene-LOC6043304	OZ004312.1	61650316	61652049	core	57	Unknown
Cx_pipiens	gene-LOC119766774	OZ004312.1	61655476	61656673	core	138	LTR/Copia
Cx_pipiens	gene-LOC6043305	OZ004312.1	61656657	61657574	core	111	Unknown
Cx_pipiens	gene-LOC6043307	OZ004312.1	61678319	61680103	core	122	LTR/Pao
Cx_pipiens	gene-LOC6043308	OZ004312.1	61682826	61684293	core	69	Unknown
Cx_pipiens	gene-LOC6043309	OZ004312.1	61695548	61696682	core	42	Unknown
Cx_pipiens	gene-LOC6043310	OZ004312.1	61701083	61702212	core	78	Unknown
Cx_pipiens	gene-LOC6043312	OZ004312.1	61706669	61708162	core	0	Simple_repeat
Cx_pipiens	gene-LOC6043313	OZ004312.1	61712873	61713628	core	134	Unknown
Cx_pipiens	gene-LOC6043314	OZ004312.1	61713559	61714615	core	46	Unknown
Cx_pipiens	gene-LOC6043315	OZ004312.1	61718929	61734371	shell	0	Simple_repeat
Cx_pipiens	gene-LOC6053638	OZ004312.1	61741956	61743861	core	0	Unknown
Cx_pipiens	gene-LOC6053637	OZ004312.1	61748917	61750067	core	240	LINE/RTE-BovB
Cx_pipiens	gene-LOC6053636	OZ004312.1	61752323	61755806	core	0	Simple_repeat
Cx_pipiens	gene-LOC6053632	OZ004312.1	61758418	61772879	core	0	Simple_repeat
Cx_pipiens	gene-LOC6053633	OZ004312.1	61774463	61775963	core	78	LINE/I-Jockey
Cx_pipiens	gene-LOC6053634	OZ004312.1	61779346	61780783	core	150	Unknown
Cx_pipiens	gene-LOC6053570	OZ004312.1	61783681	61861703	core	0	Simple_repeat
Cx_pipiens	gene-LOC6053835	OZ004312.1	61872475	61908389	core	0	Unknown
Cx_pipiens	gene-LOC6053834	OZ004312.1	61874549	61883034	shell	0	Unknown
Cx_pipiens	gene-LOC6037085	OZ004312.1	61927122	61971892	shell	0	Simple_repeat
Cx_pipiens	gene-LOC6037080	OZ004312.1	62044285	62279252	core	0	Simple_repeat
Cx_pipiens	gene-LOC6037078	OZ004312.1	62232359	62233533	core	84	Unknown
Cx_pipiens	gene-LOC6037074	OZ004312.1	62284684	62291796	core	0	Unknown
Cx_pipiens	gene-LOC6037073	OZ004312.1	62298772	62299723	core	0	Unknown
Cx_pipiens	gene-LOC6037067	OZ004312.1	62306764	62650229	core	0	Low_complexity
Cx_pipiens	gene-LOC6037070	OZ004312.1	62348503	62349401	core	0	Unknown
Cx_pipiens	gene-LOC6037060	OZ004312.1	62670409	62674062	shell	0	Simple_repeat
Cx_pipiens	gene-LOC119766168	OZ004312.1	62678600	62679308	shell	0	LTR/Gypsy
Cx_pipiens	gene-LOC119766714	OZ004312.1	62688205	62689851	core	174	Unknown
Cx_pipiens	gene-LOC119766713	OZ004312.1	62697150	62698691	shell	54	Unknown
Cx_pipiens	gene-LOC6037064	OZ004312.1	62706045	62707092	core	101	Unknown
Cx_pipiens	gene-LOC119769670	OZ004312.1	62782584	62783524	shell	0	Unknown
Cx_pipiens	gene-LOC6050190	OZ004312.1	62838294	62862398	core	0	Unknown
Cx_pipiens	gene-LOC119769075	OZ004312.1	62864946	62868167	core	0	LTR/Gypsy
Cx_pipiens	gene-LOC6050188	OZ004312.1	62873715	62876731	core	0	Simple_repeat
Cx_pipiens	gene-LOC6050187	OZ004312.1	62879277	62880089	shell	350	Unknown
Cx_pipiens	gene-LOC6050186	OZ004312.1	62880075	62881128	core	326	Unknown
Cx_pipiens	gene-LOC119766380	OZ004312.1	62891775	62893334	core	0	Simple_repeat
Cx_pipiens	gene-LOC6050189	OZ004312.1	62919135	62919820	shell	0	Unknown
Cx_pipiens	gene-LOC6047780	OZ004312.1	62983627	63086910	core	0	Unknown
Cx_pipiens	gene-LOC6037087	OZ004312.1	63173236	63176619	core	32	Simple_repeat
Cx_pipiens	gene-LOC6047776	OZ004312.1	63182349	63185296	core	671	Unknown
Cx_pipiens	gene-LOC6054790	OZ004312.1	63201606	63280567	core	0	Unknown
Cx_pipiens	gene-LOC6047773	OZ004312.1	63223362	63226623	core	59	Unknown
Cx_pipiens	gene-LOC119767298	OZ004312.1	63230414	63232856	core	0	Unknown
Cx_pipiens	gene-LOC6047774	OZ004312.1	63239274	63240986	core	331	Simple_repeat
Cx_pipiens	gene-LOC119767299	OZ004312.1	63345148	63345849	core	198	Unknown
Cx_pipiens	gene-LOC6039578	OZ004312.1	63383311	63401746	core	0	Unknown
Cx_pipiens	gene-LOC6039579	OZ004312.1	63413914	63571904	core	0	Unknown
Cx_pipiens	gene-LOC6039572	OZ004312.1	63582131	63589125	core	0	Low_complexity
Cx_pipiens	gene-LOC6039573	OZ004312.1	63589524	63601769	core	0	LTR/Pao
Cx_pipiens	gene-LOC119766979	OZ004312.1	63606348	63628998	core	0	Simple_repeat
Cx_pipiens	gene-LOC6039581	OZ004312.1	63838722	63877852	shell	0	Simple_repeat
Cx_pipiens	gene-LOC119766379	OZ004312.1	63974617	63976980	shell	0	LTR/Pao
Cx_pipiens	gene-LOC119766378	OZ004312.1	63977082	63980572	shell	0	LTR/Pao
Cx_pipiens	gene-LOC6051264	OZ004312.1	64079555	64089941	core	0	Unknown
Cx_pipiens	gene-LOC6051265	OZ004312.1	64106111	64123126	core	0	Simple_repeat
Cx_pipiens	gene-LOC6043734	OZ004312.1	64125892	64126835	core	300	Unknown
Cx_pipiens	gene-LOC6043733	OZ004312.1	64126779	64128354	core	1187	Unknown
Cx_pipiens	gene-LOC6043732	OZ004312.1	64128417	64129508	core	60	Unknown
Cx_pipiens	gene-LOC6043730	OZ004312.1	64138439	64139491	core	219	Unknown
Cx_pipiens	gene-LOC6043728	OZ004312.1	64143219	64147529	core	0	Simple_repeat
Cx_pipiens	gene-LOC6043727	OZ004312.1	64147598	64154695	core	0	Unknown
Cx_pipiens	gene-LOC119766524	OZ004312.1	64150841	64152025	shell	141	Simple_repeat
Cx_pipiens	gene-LOC6043726	OZ004312.1	64165600	64182156	core	0	Simple_repeat
Cx_pipiens	gene-LOC6043725	OZ004312.1	64184944	64185899	core	38	Unknown
Cx_pipiens	gene-LOC6043724	OZ004312.1	64188509	64491214	core	0	Simple_repeat
Cx_pipiens	gene-LOC6043713	OZ004312.1	64495681	64540460	core	0	Unknown
Cx_pipiens	gene-LOC6043716	OZ004312.1	64544395	64557298	core	0	Simple_repeat
Cx_pipiens	gene-LOC6048421	OZ004312.1	64557329	64564395	core	0	Simple_repeat
Cx_pipiens	gene-LOC6048406	OZ004312.1	64568369	64568893	cloud	82	Unknown
Cx_pipiens	gene-LOC6048401	OZ004312.1	64570381	64573325	core	0	Unknown
Cx_pipiens	gene-LOC6048402	OZ004312.1	64574774	64576694	core	117	LINE/I-Jockey
Cx_pipiens	gene-LOC6048403	OZ004312.1	64586519	64588050	core	0	Unknown
Cx_pipiens	gene-LOC6048405	OZ004312.1	64596159	64598117	core	67	Unknown
Cx_pipiens	gene-LOC6048407	OZ004312.1	64598245	64600185	core	62	Unknown
Cx_pipiens	gene-LOC6048409	OZ004312.1	64602993	64604822	core	147	Unknown
Cx_pipiens	gene-LOC6048410	OZ004312.1	64608856	64610052	core	46	LINE/I-Jockey
Cx_pipiens	gene-LOC6048411	OZ004312.1	64611772	64619438	shell	0	Simple_repeat
Cx_pipiens	gene-LOC6050426	OZ004312.1	64633297	64634225	shell	162	Unknown
Cx_pipiens	gene-LOC6050420	OZ004312.1	64641251	64642884	core	167	Unknown
Cx_pipiens	gene-LOC6033906	OZ004312.1	64645586	64646706	core	103	Unknown
Cx_pipiens	gene-LOC119768586	OZ004312.1	64646712	64647013	core	0	Unknown
Cx_pipiens	gene-LOC6050418	OZ004312.1	64657033	64664249	core	0	Unknown
Cx_pipiens	gene-LOC6050417	OZ004312.1	64664846	64675825	core	0	tRNA
Cx_pipiens	gene-LOC6050421	OZ004312.1	64677611	64678804	core	0	Simple_repeat
Cx_pipiens	gene-LOC6050427	OZ004312.1	64683081	64683718	shell	77	Low_complexity
Cx_pipiens	gene-LOC119766376	OZ004312.1	64723427	64724119	shell	0	Low_complexity
Cx_pipiens	gene-LOC6054187	OZ004312.1	64746465	64802572	shell	0	Simple_repeat
Cx_pipiens	gene-LOC119767182	OZ004312.1	64814185	64815107	core	171	Unknown
Cx_pipiens	gene-LOC119767196	OZ004312.1	64819200	64820135	core	315	Unknown
Cx_pipiens	gene-LOC119767102	OZ004312.1	64820847	64821902	core	360	Unknown
Cx_pipiens	gene-LOC119767966	OZ004312.1	64829997	64831541	core	0	Low_complexity
Cx_pipiens	gene-LOC6052514	OZ004312.1	64833040	64834014	core	20	Unknown
Cx_pipiens	gene-LOC6052510	OZ004312.1	64838271	64839084	core	196	Unknown
Cx_pipiens	gene-LOC6052512	OZ004312.1	64840215	64841164	core	2140	Unknown
Cx_pipiens	gene-LOC6052515	OZ004312.1	64843077	64843927	core	336	Unknown
Cx_pipiens	gene-LOC6052516	OZ004312.1	64845061	64845979	shell	336	Unknown
Cx_pipiens	gene-LOC6052517	OZ004312.1	64846216	64847609	core	0	Unknown
Cx_pipiens	gene-LOC119767398	OZ004312.1	64848177	64849738	shell	0	LINE/RTE-BovB
